time,id,station,address,latitude,longitude,location,status,lot,bike,empty,weather,temp,pressure,humidity,wind
2015/9/15 21:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,3,35,No Rain,299.93,1011,78,4.6
2015/9/15 22:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,38,No Rain,299.64,1012,83,5.1
2015/9/15 23:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,18,20,Rain,299.52,1012,83,3.6
2015/9/16 00:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,22,16,Rain,299.73,1011,83,4.1
2015/9/16 01:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,17,21,No Rain,299.19,1011,88,2.6
2015/9/16 02:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,20,18,No Rain,299.75,1012,83,2.1
2015/9/16 03:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,22,16,No Rain,299.64,1011,78,0.5
2015/9/16 04:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,24,14,Rain,299.33,1011,88,3.1
2015/9/16 05:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,23,15,Rain,299.01,1011,94,3.6
2015/9/16 06:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,25,13,Rain,299.06,1011,83,4.6
2015/9/16 07:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,19,19,Rain,299.24,1012,88,7.7
2015/9/16 08:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,10,28,Rain,300.76,1013,88,2.6
2015/9/16 09:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,13,25,Rain,301.59,1013,94,3.1
2015/9/16 10:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,38,Rain,301.69,1014,83,2.6
2015/9/16 11:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,38,No Rain,302.64,1014,69,7.2
2015/9/16 12:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,4,34,Rain,304.25,1014,74,5.1
2015/9/16 13:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,3,35,No Rain,305.63,1013,70,7.2
2015/9/16 14:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,38,No Rain,305.26,1012,66,6.7
2015/9/16 15:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,13,25,No Rain,304.01,1011,62,7.7
2015/9/16 16:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,20,18,No Rain,302.48,1011,66,6.7
2015/9/16 17:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,29,11,No Rain,301.59,1011,69,7.2
2015/9/16 18:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,33,7,No Rain,300.5,1012,74,7.2
2015/9/16 19:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,6,33,No Rain,300.08,1012,78,6.7
2015/9/16 20:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,39,No Rain,299.89,1013,83,5.7
2015/9/16 21:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,Rain,299.18,1014,78,5.1
2015/9/16 22:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,Rain,298.97,1014,78,4.1
2015/9/16 23:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,298.79,1014,78,5.1
2015/9/17 00:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,10,30,No Rain,298.56,1014,78,4.6
2015/9/17 01:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,12,28,No Rain,298.15,1014,78,2.6
2015/9/17 02:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,17,23,No Rain,298.36,1014,78,2.6
2015/9/17 03:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,19,21,No Rain,298.15,1014,83,2.6
2015/9/17 04:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,17,23,No Rain,298.15,1014,83,3.1
2015/9/17 05:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,17,23,No Rain,298.04,1014,78,3.1
2015/9/17 06:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,24,No Rain,298.05,1015,78,4.6
2015/9/17 07:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,6,34,No Rain,300.62,1015,78,3.6
2015/9/17 08:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,4,36,No Rain,303.04,1016,74,4.6
2015/9/17 09:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,303.93,1016,61,3.1
2015/9/17 10:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,6,34,No Rain,304.6,1016,51,2.6
2015/9/17 11:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,2,38,No Rain,306.72,1016,48,3.1
2015/9/17 12:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,305.73,1016,48,6.7
2015/9/17 13:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,306.05,1015,54,6.7
2015/9/17 14:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,304.31,1015,58,6.7
2015/9/17 15:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,303.98,1014,58,6.7
2015/9/17 16:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,12,28,No Rain,302.82,1014,61,7.2
2015/9/17 17:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,25,13,No Rain,301.62,1014,65,7.7
2015/9/17 18:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,14,24,No Rain,300.1,1015,69,5.7
2015/9/17 19:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,32,8,No Rain,299.02,1016,73,4.1
2015/9/17 20:21,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,20,20,No Rain,298.8,1016,73,4.1
2015/9/17 21:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,23,17,No Rain,298.4,1016,73,5.1
2015/9/17 22:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,8,32,No Rain,298.38,1017,69,3.6
2015/9/17 23:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,3,37,No Rain,297.77,1017,73,4.1
2015/9/18 00:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,6,33,No Rain,297.45,1017,73,3.6
2015/9/18 01:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,23,No Rain,297.64,1016,78,3.6
2015/9/18 02:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,26,14,No Rain,297.44,1015,78,3.1
2015/9/18 03:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,30,10,No Rain,297.23,1015,78,3.6
2015/9/18 04:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,30,10,No Rain,296.54,1015,78,2.1
2015/9/18 05:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,32,8,No Rain,296.34,1015,83,2.1
2015/9/18 06:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,28,12,No Rain,297.12,1015,83,2.1
2015/9/18 07:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,9,31,No Rain,297.12,1015,83,2.1
2015/9/18 08:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,300.54,1016,83,2.1
2015/9/18 09:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,303.07,1016,73,2.6
2015/9/18 10:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,3,37,No Rain,303.76,1017,61,3.1
2015/9/18 11:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,305.25,1016,54,5.1
2015/9/18 12:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,305.9,1016,45,6.2
2015/9/18 13:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,8,32,No Rain,306.47,1015,42,5.7
2015/9/18 14:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,24,No Rain,306.1,1015,42,6.7
2015/9/18 15:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,22,18,No Rain,304.96,1014,42,6.7
2015/9/18 16:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,36,4,No Rain,303.67,1014,51,7.7
2015/9/18 17:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,29,11,No Rain,302.8,1013,48,8.2
2015/9/18 18:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,33,7,No Rain,301.16,1014,57,7.2
2015/9/18 19:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,33,6,No Rain,299.41,1014,61,6.2
2015/9/18 20:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,23,17,No Rain,298.79,1014,69,5.7
2015/9/18 21:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,23,17,No Rain,298.4,1015,69,4.6
2015/9/18 22:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,8,32,No Rain,297.43,1015,69,4.1
2015/9/18 23:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,297.21,1015,78,3.1
2015/9/19 00:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,11,28,No Rain,296.94,1015,69,3.6
2015/9/19 01:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,13,26,No Rain,296.76,1014,78,2.6
2015/9/19 02:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,23,No Rain,296.32,1014,78,2.6
2015/9/19 03:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,18,22,No Rain,296.55,1014,78,2.1
2015/9/19 04:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,18,22,No Rain,296.12,1014,83,2.6
2015/9/19 05:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,24,No Rain,295.7,1013,88,2.1
2015/9/19 06:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,24,No Rain,295.7,1013,83,2.1
2015/9/19 07:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,10,30,No Rain,296.56,1013,83,2.6
2015/9/19 08:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,9,31,No Rain,300.53,1014,83,3.1
2015/9/19 09:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,14,26,No Rain,302.38,1014,73,2.6
2015/9/19 10:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,11,28,No Rain,303.19,1014,61,3.6
2015/9/19 11:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,38,No Rain,304.31,1014,54,5.7
2015/9/19 12:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,15,24,Rain,305.74,1013,51,5.7
2015/9/19 13:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,7,33,No Rain,306.09,1012,45,6.2
2015/9/19 14:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,19,21,No Rain,307.07,1012,43,7.2
2015/9/19 15:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,21,19,No Rain,305.18,1011,45,6.7
2015/9/19 16:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,13,26,No Rain,304.45,1010,45,8.2
2015/9/19 17:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,2,37,No Rain,302.64,1010,48,8.2
2015/9/19 18:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,6,34,No Rain,301.16,1011,54,6.7
2015/9/19 19:23,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,2,38,No Rain,299.97,1011,57,7.2
2015/9/19 20:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,299.25,1011,65,5.7
2015/9/19 21:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,299.02,1012,65,6.2
2015/9/19 22:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,298.42,1012,69,5.1
2015/9/19 23:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,298.61,1012,65,4.6
2015/9/20 00:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,4,35,No Rain,298.26,1012,73,5.7
2015/9/20 01:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,2,38,No Rain,298.45,1012,69,4.6
2015/9/20 02:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,19,21,No Rain,298.66,1011,65,3.6
2015/9/20 03:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,26,14,No Rain,298.47,1011,69,3.1
2015/9/20 04:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,24,16,No Rain,298.01,1011,69,2.1
2015/9/20 05:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,21,19,No Rain,298.02,1011,69,0.5
2015/9/20 06:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,21,19,No Rain,298.02,1010,69,2.6
2015/9/20 07:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,20,20,No Rain,298.25,1010,73,0.5
2015/9/20 08:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,16,24,No Rain,299.81,1011,73,5.1
2015/9/20 09:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,13,27,No Rain,301.83,1011,69,4.1
2015/9/20 10:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,14,26,No Rain,301.95,1011,65,4.6
2015/9/20 11:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,4,36,No Rain,301.15,1011,61,5.7
2015/9/20 12:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,1,39,No Rain,302.33,1010,55,5.1
2015/9/20 13:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,9,31,No Rain,305.87,1010,51,4.1
2015/9/20 14:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,305.3,1009,52,4.6
2015/9/20 15:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,303.68,1008,58,6.2
2015/9/20 16:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,303.26,1008,58,7.7
2015/9/20 17:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,0,40,No Rain,302.52,1008,61,7.2
2015/9/20 18:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,10,30,No Rain,301.22,1008,65,6.2
2015/9/20 19:25,81,MRT Taipower Building Sta. (Exit 2),The intersection of Roosevelt Rd. & Xinhai Rd. (Gu Ting Elementary School) ,25.020547,121.528552,Daan Dist.,1,40,20,20,No Rain,300.59,1009,65,4.6
